id_sesion,fecha,no_acta,periodo,punto_n,punto_numeral,punto_texto,pdf_url
2024-2027-32,2025-05-07,32,2024-2027,16,XVI,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza la suscripción del Convenio entre la Universidad UNIVER Colima y el Municipio de Colima.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-32_opt.pdf
2024-2027-32,2025-05-07,32,2024-2027,17,XVII,"Lectura, discusión y aprobación en su caso, del Dictamen por el que se autoriza el Reglamento Interior del Instituto para el Desarrollo, la Inclusión y la Atención a la Discapacidad del Municipio de Colima.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-32_opt.pdf
2024-2027-32,2025-05-07,32,2024-2027,18,XVIII,"Lectura, discusión y aprobación en su caso, del Dictamen por el que se autoriza el Reglamento del Instituto Municipal para la Paz Intrafamiliar del Municipio de Colima.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-32_opt.pdf
2024-2027-32,2025-05-07,32,2024-2027,19,XIX,"Lectura, discusión y aprobación en su caso, del Dictamen por el que se aprueba el Programa de Regularización de títulos y ordenamiento de espacios del Panteón Municipal de Colima.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-32_opt.pdf
2024-2027-32,2025-05-07,32,2024-2027,20,XX,"Lectura, discusión y aprobación en su caso, del Dictamen mediante el cual se autoriza y faculta a la Oficialía Mayor, para otorgar en el presente ejercicio fiscal 2025, el Bono a las madres trabajadoras de base, confianza y supernumerario del H. Ayuntamiento de Colima, con motivo del día social de la madre. Con el objeto de equipararlo, en lo posible, a la remuneración que se le otorga a las trabajadoras de base sindicalizada, jubiladas y pensionadas sindicalizadas previsto en la Cláusula Primera, fracción VI, inciso e), del Convenio de Concertación Laboral, vigente.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-32_opt.pdf
2024-2027-32,2025-05-07,32,2024-2027,21,XXI,Clausura.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-32_opt.pdf
2024-2027-31,2025-04-29,31,2024-2027,1,I,Lista de asistencia.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/06/acta-no-31.pdf
2024-2027-31,2025-04-29,31,2024-2027,2,II,Declaración de quórum legal e instalación legal de la Sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/06/acta-no-31.pdf
2024-2027-31,2025-04-29,31,2024-2027,3,III,Lectura del Orden del Día.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/06/acta-no-31.pdf
2024-2027-31,2025-04-29,31,2024-2027,4,IV,"Lectura y aprobación en su caso, de las Actas de Cabildo N° 28, 29 y 30.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/06/acta-no-31.pdf
2024-2027-31,2025-04-29,31,2024-2027,5,V,Receso para inicio y desarrollo de la Sesión Extraordinaria del Cabildo Infantil 2025. (Desarrollo a cargo del DIF MUNICIPAL).,https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/06/acta-no-31.pdf
2024-2027-31,2025-04-29,31,2024-2027,6,VI,Reanudación de la Sesión de Cabildo.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/06/acta-no-31.pdf
2024-2027-31,2025-04-29,31,2024-2027,7,VII,Entrega de reconocimientos al Cabildo Infantil.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/06/acta-no-31.pdf
2024-2027-31,2025-04-29,31,2024-2027,8,VIII,"Mensaje del Mtro. Riult Rivera Gutiérrez, Presidente Municipal de Colima.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/06/acta-no-31.pdf
2024-2027-31,2025-04-29,31,2024-2027,9,IX,Clausura.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/06/acta-no-31.pdf
2024-2027-30,2025-04-17,30,2024-2027,1,I,Lista de asistencia.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-30_opt.pdf
2024-2027-30,2025-04-17,30,2024-2027,2,II,Declaración de quórum legal e instalación legal de la Sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-30_opt.pdf
2024-2027-30,2025-04-17,30,2024-2027,3,III,"Lectura y aprobación, en su caso, del Orden del Día.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-30_opt.pdf
2024-2027-30,2025-04-17,30,2024-2027,4,IV,"Lectura y aprobación, en su caso, de las Actas de Cabildo N° 27, 28 y 29.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-30_opt.pdf
2024-2027-30,2025-04-17,30,2024-2027,5,V,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza remitir al Congreso del Estado la Cuenta Pública Anual consolidada del ejercicio fiscal 2024.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-30_opt.pdf
2024-2027-30,2025-04-17,30,2024-2027,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza la expedición de dos licencias para el Funcionamiento de Establecimientos Comerciales con Venta y Consumo de Bebidas Alcohólicas, y un cambio de giro.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-30_opt.pdf
2024-2027-30,2025-04-17,30,2024-2027,7,VII,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza la expedición de cuatro licencias para el Funcionamiento de Establecimientos Comerciales con Venta y Consumo de Bebidas Alcohólicas.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-30_opt.pdf
2024-2027-30,2025-04-17,30,2024-2027,8,VIII,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza la expedición de dos licencias para el Funcionamiento de Establecimientos Comerciales con Venta y Consumo de Bebidas Alcohólicas.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-30_opt.pdf
2024-2027-30,2025-04-17,30,2024-2027,9,IX,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza la expedición de cinco licencias para el Funcionamiento de Establecimientos Comerciales con Venta y Consumo de Bebidas Alcohólicas.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-30_opt.pdf
2024-2027-30,2025-04-17,30,2024-2027,10,X,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza las adecuaciones al Presupuesto de Egresos del Municipio de Colima, para el Ejercicio Fiscal 2025, solicitadas por la Tesorería Municipal.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-30_opt.pdf
2024-2027-30,2025-04-17,30,2024-2027,11,XI,"Lectura, discusión y aprobación en su caso, del Dictamen por el que se autoriza reformar, adicionar y derogar diversos artículos del Reglamento del Gobierno Municipal de Colima.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-30_opt.pdf
2024-2027-30,2025-04-17,30,2024-2027,12,XII,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza suscribir un Convenio para que los organismos públicos descentralizados de la Administración Municipal, se adhieran a la jurisdicción del Comité de Ética de los Servidores Públicos del Municipio de Colima.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-30_opt.pdf
2024-2027-30,2025-04-17,30,2024-2027,13,XIII,Asuntos Generales.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-30_opt.pdf
2024-2027-30,2025-04-17,30,2024-2027,14,XIV,Clausura.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-30_opt.pdf
2024-2027-29,2025-04-15,29,2024-2027,1,I,Lista de asistencia.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-29.pdf
2024-2027-29,2025-04-15,29,2024-2027,2,II,Declaración de quórum legal e instalación legal de la Sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-29.pdf
2024-2027-29,2025-04-15,29,2024-2027,3,III,Lectura del Orden del Día.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-29.pdf
2024-2027-29,2025-04-15,29,2024-2027,4,IV,"Lectura y aprobación, en su caso, de las Actas de Cabildo N° 27 y 28.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-29.pdf
2024-2027-29,2025-04-15,29,2024-2027,5,V,"Lectura, discusión y aprobación en su caso, del Dictamen por el que se autoriza los avalúos de los seis predios del Fraccionamiento denominado Residencial Victoria Norte, ubicado al Norte de la Ciudad.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-29.pdf
2024-2027-29,2025-04-15,29,2024-2027,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen por el que se autoriza la Incorporación Municipal Anticipada de la Etapa 3 del Fraccionamiento Puerta Real, ubicado al Nor-oriente de la Ciudad.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-29.pdf
2024-2027-29,2025-04-15,29,2024-2027,7,VII,"Lectura, discusión y aprobación en su caso, del Dictamen que contempla los resultados del Cierre del Programa Operativo Anual (POA) 2024.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-29.pdf
2024-2027-29,2025-04-15,29,2024-2027,8,VIII,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza el catálogo de obras y el ejercicio parcial del Programa Operativo Anual (POA) 2025. Clausura.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-29.pdf
2024-2027-28,2025-04-11,28,2024-2027,1,I,Lista de asistencia.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-28_opt.pdf
2024-2027-28,2025-04-11,28,2024-2027,2,II,Declaración de quórum legal e instalación legal de la Sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-28_opt.pdf
2024-2027-28,2025-04-11,28,2024-2027,3,III,Lectura del Orden del Día.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-28_opt.pdf
2024-2027-28,2025-04-11,28,2024-2027,4,IV,"Lectura y aprobación, en su caso, del Acta de Cabildo N° 27.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-28_opt.pdf
2024-2027-28,2025-04-11,28,2024-2027,5,V,"Lectura, discusión y aprobación, en su caso, del Dictamen que autoriza realizar las adecuaciones presupuestales solicitadas por la Tesorería Municipal, correspondientes al mes de marzo.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-28_opt.pdf
2024-2027-28,2025-04-11,28,2024-2027,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza remitir al H. Congreso del Estado de Colima, los resultados de la Cuenta Pública del mes de marzo de 2025.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-28_opt.pdf
2024-2027-28,2025-04-11,28,2024-2027,7,VII,"Lectura, discusión y aprobación, en su caso, del Dictamen por el que se autoriza suscribir Convenio de compensación por desgaste de uso de vehículo particular a celebrarse entre el Municipio de Colima y 11 trabajadores, con una vigencia hasta el 31 de diciembre de 2025.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-28_opt.pdf
2024-2027-28,2025-04-11,28,2024-2027,8,VIII,"Lectura, discusión y aprobación, en su caso, del Dictamen por el que se autoriza la Incorporación Municipal del Fraccionamiento Bosque de la Cantera, etapas 10 y 11, ubicado al Norte de la Ciudad.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-28_opt.pdf
2024-2027-28,2025-04-11,28,2024-2027,9,IX,"Lectura, discusión y aprobación, en su caso, del Dictamen por el que se autoriza la Incorporación Municipal del proyecto denominado Comercial Francisco I. Madero en su etapa 13, ubicado al Oriente de la Ciudad.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-28_opt.pdf
2024-2027-28,2025-04-11,28,2024-2027,10,X,"Lectura, discusión y aprobación, en su caso, del Dictamen por el que se aprueba la Fe de erratas a la Segunda Modificación al Programa Parcial de Urbanización Francisco Zaragoza Vázquez, ubicado al sur de la Ciudad.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-28_opt.pdf
2024-2027-28,2025-04-11,28,2024-2027,11,XI,"Lectura, discusión y aprobación, en su caso, del Dictamen por el que se autoriza suscribir Convenio entre el Municipio de Colima y la Universidad de Colima, para ofrecer conjuntamente, a través de las Incubadoras de Empresas, servicios de asesoría a emprendedores.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-28_opt.pdf
2024-2027-28,2025-04-11,28,2024-2027,12,XII,"Lectura, discusión y aprobación, en su caso, del Dictamen por el que se autoriza la actualización de la Tabla de Tarifas Máximas para Viáticos del Municipio de Colima, misma que está vigente desde el ejercicio fiscal 2022.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-28_opt.pdf
2024-2027-28,2025-04-11,28,2024-2027,13,XIII,"Lectura, discusión y aprobación en su caso del Dictamen que aprueba convocar a Sesión Extraordinaria de Cabildo el martes 29 de abril de 2025, a las 10:00 horas, que tendrá como objetivo principal desarrollar el punto referente a “Instalación del Cabildo Infantil 2025”, asimismo se aprueba entregar un estímulo económico a los 14 niños que lleguen a conformar el “Cabildo Infantil 2025”.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-28_opt.pdf
2024-2027-28,2025-04-11,28,2024-2027,14,XIV,Clausura.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/07/acta-no-28_opt.pdf
2024-2027-27,2025-03-27,27,2024-2027,1,I,Lista de asistencia.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/05/acta-no-27_opt.pdf
2024-2027-27,2025-03-27,27,2024-2027,2,II,Declaración de quórum legal e instalación legal de la Sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/05/acta-no-27_opt.pdf
2024-2027-27,2025-03-27,27,2024-2027,3,III,"Lectura y aprobación en su caso, del Orden del Día.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/05/acta-no-27_opt.pdf
2024-2027-27,2025-03-27,27,2024-2027,4,IV,"Lectura y aprobación en su caso, de las Actas de Cabildo N° 25 y 26.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/05/acta-no-27_opt.pdf
2024-2027-27,2025-03-27,27,2024-2027,5,V,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza la Entrega-Recepción de la infraestructura de alumbrado público del Fraccionamiento “San Ángel Residencial” Etapas 3, 4 y 5, ubicado al norte de la Ciudad de Colima.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/05/acta-no-27_opt.pdf
2024-2027-27,2025-03-27,27,2024-2027,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza el Programa Parcial de Urbanización “CEDIS SURTIDORA”, ubicado al sur-poniente de esta Ciudad de Colima.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/05/acta-no-27_opt.pdf
2024-2027-27,2025-03-27,27,2024-2027,7,VII,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza realizar la regularización de las municipalizaciones de fraccionamientos, que se encuentren irregulares.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/05/acta-no-27_opt.pdf
2024-2027-27,2025-03-27,27,2024-2027,8,VIII,"Lectura, discusión y aprobación en su caso, del Dictamen por el que se autoriza la Incorporación Municipal del predio con clave catastral 02-02-80-000-095-000, ubicado al Norte de la Ciudad.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/05/acta-no-27_opt.pdf
2024-2027-27,2025-03-27,27,2024-2027,9,IX,"Lectura, discusión y aprobación en su caso, del Dictamen por el que se autoriza, la suscripción de tres contratos de arrendamiento, de inmuebles que albergan diversas oficinas públicas.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/05/acta-no-27_opt.pdf
2024-2027-27,2025-03-27,27,2024-2027,10,X,"Lectura, discusión y aprobación en su caso, del Punto de Acuerdo por el que se aprueba la Iniciativa con Proyecto de Decreto, a través de la cual, se propone ampliar el plazo para la renovación de licencias de establecimientos del Municipio de Colima.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/05/acta-no-27_opt.pdf
2024-2027-27,2025-03-27,27,2024-2027,11,XI,Asuntos Generales.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/05/acta-no-27_opt.pdf
2024-2027-27,2025-03-27,27,2024-2027,12,XII,Clausura.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/05/acta-no-27_opt.pdf
2024-2027-26,2025-03-14,26,2024-2027,1,I,Lista de asistencia.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/05/acta-no-26.pdf
2024-2027-26,2025-03-14,26,2024-2027,2,II,Declaración de quórum legal e instalación legal de la Sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/05/acta-no-26.pdf
2024-2027-26,2025-03-14,26,2024-2027,3,III,"Lectura y aprobación en su caso, del Orden del Día.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2025/05/acta-no-26.pdf
